net_value
1.0
1.0001862331153917
1.0001607595224722
1.0002285804418904
1.000453598021389
1.0003967479998672
1.0006053307747225
1.0006917658673702
1.0006844029646194
1.0005744537148784
1.0008397996221325
1.000800396958875
1.000945790065934
1.0008345736284627
1.0007663527720418
1.0007401436998906
1.0007468973536173
1.0005847833874992
1.00060448382375
1.0006477160836622
1.0005243784981188
1.0005502284527328
1.0003741624079998
1.0005816165909844
1.0005554637351348
1.0004494909361232
1.0004611065809612
1.0004900729799384
1.0004408273179537
1.0003027145754595
1.0002792699321699
1.0002504144002757
1.0002916114600733
1.000296827440795
1.0003428254549498
1.000449697066391
